company,contact_name,contact_title,email,email_trust,round_type,round_date,amount_raised,categories,website,company_summary,linkedin,twitter,investors,segment,tier,priority_score,source,org_flag
Nubit,,,,,Unknown,Jul 2025,Undisclosed,"Layer 2, Infrastructure",,"Founded by UCSB professor Yu Feng, Nubit is building the Trustless World Computer for Bitcoin, enabling open scaling and programmability of Bitcoin through Bitcoin-native technology (BitVM, OP_CAT, DA, etc). Nubit lets developers build any native application, onboarding the world to Bitcoin. Backed by Polychain.",,,071labs (Zero Seven One Labs),Infra & Chains,Hold-NoEmail,4,round2_new,
MemeCore,,,,,Unknown,Jul 2025,Undisclosed,Layer 1,,"MemeCore is a Layer 1 (L1) blockchain designed to empower memecoin communities and creators. Utilizing a Proof of Meme (PoM) consensus mechanism, it offers an EVM-compatible, multi-chain cross-staking platform that enhances security and engagement within the meme ecosystem.",,,Klein Labs,Infra & Chains,Hold-NoEmail,4,round2_new,
AINX,,,,,Seed,Jun 2025,$2.00M,"Compute, AI/ML, DePIN",praxislens.com,"AINX is a decentralized AI compute network powered by the Helioq Protocol, integrating edge computing, federated learning, and tokenized incentives. Its flagship product, Helioq NodeX, is a plug-and-play device enabling users to contribute compute power, train models, and deploy AI agents. AINX supports applications across DeFi, NFTs, DAOs, and Web3 gaming.",,,"Alpha Gamma (α, γ)",Infra & Chains,Hold-NoEmail,4,round2_new,
OneKey,,,,,Unknown,Jun 2025,Undisclosed,"Wallet, Bridge/Interoperability",,"OneKey is a decentralized multichain cryptocurrency hardware wallet. Currently, OneKey product line is rich, including OneKey Swap, Onekey desktop , Onekey browser extension and Onekey app.",,,YZi Labs (ex Binance Labs),Infra & Chains,Hold-NoEmail,4,round2_new,
LayerEdge,,,,,Public sale,Jun 2025,$1.00M,"Layer 2, Infrastructure",,"LayerEdge enhances Bitcoin's capabilities by leveraging Optimistic Rollups and a Hybrid Modular Data Availability (DA) layer to improve transaction efficiency and functionality. Integrating the Ethereum Virtual Machine (EVM) environment, LayerEdge offers a powerful framework for developers to create and manage decentralized applications, revolutionizing Bitcoin's programmability and scalability.",,,,Infra & Chains,Hold-NoEmail,4,round2_new,
MeleeMon (Rockbar Games),Jasper,CTO,,none,,Dec 2025,TBD,Gaming; DApp; P2E; Social Network,https://www.meleemon.com/,"MeleeMon is a mobile, skill-based monster battle game that integrates crypto elements. It offers competitive gameplay with social interaction, potentially featuring in-game staking or stablecoin wagering, drawing inspiration from Pokémon-style combat with a blockchain twist.",,,,Consumer/Gaming/Social,Hold-NoEmail,3,round1,
Kyuzo’s Friends,,,,,,Nov 2025,$11.0M,Gaming; AI; NFT; P2E; Social Network; Sui Ecosystem,https://kyuzosfriends.com/,"Kyuzo’s Friends is an AI-driven Web3 social game that leverages the DNAxCAT IP to combine interactive gameplay, blockchain ownership, and social mechanics. It aims to onboard and grow users by utilizing LINE’s extensive user ecosystem.",,,,AI x Crypto,Hold-NoEmail,3,round1,
OpenGradient,,,,,Unknown,Apr 2026,$9.50M,"AI/ML, Compute",,"OpenGradient is a decentralized platform for hosting, executing, and deploying AI models. It offers NeuroML, a Solidity framework for integrating AI inference with smart contracts, and a Python SDK for accessing its model repository and decentralized AI infrastructure. Its Model Hub serves as a repository for both open and closed-source models, enabling secure AI model inference across the network.",,,"Andreessen Horowitz (a16z crypto), Coinbase Ventures, SV Angel, Foresight Ventures, Pragma Ventures, Symbolic Capital (ex Hyperedge Capital), Canonical Crypto, Black Dragon Capital (BDC), NEAR Protocol, Celestia Foundation, Thanefield Capital, SALT fund, Balaji Srinivasan, Sandeep Nailwal, Illia Polosukhin",AI x Crypto,Hold-NoEmail,3,round2_new,
Gaia,,,,,Series A,Jul 2025,$10.00M,"AI/ML, Compute",,"GaiaNet is a decentralized computing infrastructure enabling individuals and businesses to create, deploy, scale, and monetize AI agents that reflect their unique styles and expertise. Each GaiaNet node offers a web-based chatbot UI and an OpenAI-compatible API, allowing seamless integration with existing AI applications. GaiaNet domains load balance across nodes, ensuring stable and customized AI services tailored to specific domains and user needs.",,,"ByteTrade Lab, SIG DTI (a Susquehanna International Group Company), Mantle Network, Mirana Ventures, EVM Capital, MoonPay, BitGo, Paper Ventures, Outlier Ventures, Amber Group, Selini Capital, G20 Group, Republic, Presto Ventures, ConsenSys, Taisu Ventures, NGC Ventures, Cogitent Ventures, Stake Capital, Scott Moore, Mario Nawfal, Ajit Tripathi",AI x Crypto,Hold-NoEmail,3,round2_new,
DAOKraft,,,,,Private,May 2026,$3.4M,Analytics; Web3,https://daokraft.ai,"DAOKraft provides a governance intelligence layer for Decentralized Autonomous Organizations (DAOs). This platform assists contributors in making more informed decisions prior to voting, thereby enhancing the quality of governance within DAOs.",,,,AI x Crypto,Hold-NoEmail,2,round1,
Lazbubu,,,,,,Jan 2026,TBD,AI; BNB Chain Ecosystem,https://lazbubu.ai/,"Lazbubu is an on-chain AI companion agent that evolves through continuous user interaction. It records conversations, decisions, and behavioral signals on the BNB Chain, ensuring transparency, verifiability, and user-owned data.",,,,AI x Crypto,Hold-NoEmail,2,round1,
Tatakai,TBD,TBD,,none,Angel,Nov 2025,$7.0M,Gaming; Metaverse; NFT; P2E,https://www.tatakai.io/,"Tatakai is a Web3 gaming and NFT platform offering immersive, anime-inspired multiplayer experiences powered by blockchain technology. Players can collect, battle, and trade digital characters and assets as NFTs while earning rewards through play-to-earn mechanics.",,,,Consumer/Gaming/Social,Hold-NoEmail,2,round1,
Bluesky,,,,,Series B,Mar 2026,$100.00M,"Social/Community, Identity/Privacy",,"Bluesky is a decentralized social media platform focused on building a new federated social web. It leverages the AT Protocol, aiming to provide users with control over their data and the ability to switch between networks while maintaining their social identity. Bluesky emphasizes a user-owned ecosystem, enhancing privacy and content moderation.",,,"Bain Capital Crypto, Alumni Ventures (AVG), Anthos Capital, Bloomberg Beta, Knight Foundation, True Ventures",Consumer/Gaming/Social,Hold-NoEmail,2,round2_new,
Upexi,,,,,Unknown,Jan 2026,$36.00M,Other,,"Upexi is a diversified consumer brand owner and eCommerce operator focused on acquiring and scaling Amazon-based businesses. Specializing in health, wellness, pet care, and nutraceuticals, it integrates consumer data and proprietary ad tech to reduce customer acquisition costs. Upexi has entered the cryptocurrency space by building a Solana-based treasury and expanding into Bitcoin mining through subsidiaries like ChainbitMiner and Quantum Hash, aiming to generate passive income and asset gro...",,,Hivemind,Other,Hold-NoEmail,2,round2_new,
METYA,,,,,Strategic,Dec 2025,$50.00M,"Social/Community, AI/ML",,"Metya is an AI-driven Web3 dating platform that integrates social interaction with token economies, enabling users to connect globally while earning economic benefits through their engagement. With over 8.5 million active users from more than 100 countries, Metya offers features such as real-time communication, content creation, and data sharing, all supported by a decentralized social infrastructure. The platform utilizes NFTs as digital assets representing expressions of goodwill and camara...",,,"Century United Holdings Group, Castrum Capital, Alpha Capital, M2M Capital, Vertex Capital",Consumer/Gaming/Social,Hold-NoEmail,2,round2_new,
Daylight Energy,,,,,Unknown,Oct 2025,$75.00M,Other,,"Daylight is a comprehensive platform designed to modernize home energy systems by offering a marketplace of curated local contractors and craftsmen. The platform provides various energy products, including solar panels, heat pumps, battery storage, and weatherization services. Daylight simplifies the process of upgrading to clean energy through a guided app-based home energy inspection, personalized energy upgrade plans, and full-service installation by certified local professionals. The plat...",,,"Framework Ventures, Turtle Hill Capital, Andreessen Horowitz (a16z crypto), M13, Escape Velocity, Lerer Hippeau, Room40 Ventures, Crucible Capital, Coinbase Ventures, Not Boring Capital",Other,Hold-NoEmail,2,round2_new,
Story Protocol (PIP Labs),,,,,Unknown,Aug 2025,$82.00M,"Media/Entertainment, NFT",,"Story Protocol is a web3 technology that aims to transform storytelling by providing infrastructure for creators to build narrative universes and imaginary worlds using open source principles. It enables the creation, governance, and licensing of intellectual property on the blockchain, allowing for the development of an ecosystem of modular story components that can be remixed and combined in new and innovative ways.",,,Heritage Distilling,Consumer/Gaming/Social,Hold-NoEmail,2,round2_new,
XMTP (Ephemera),,,,,Series B,Jul 2025,$21.00M,"Identity/Privacy, Social/Community",,"XMTP (Extensible Message Transport Protocol) is the leading decentralized, end-to-end encrypted messaging network for Web3. Built on the IETF-standard MLS protocol, it enables secure, portable messaging across wallets and apps with full user control and spam protection. Supporting over 2 million identities and 60+ apps, XMTP powers DMs, group chats, and notifications across protocols like ENS, Lens, and Farcaster. Ephemera is one of the flagship apps built on XMTP—focused on privacy-first mes...",,,"Union Square Ventures (USV), Andreessen Horowitz (a16z crypto), Lightspeed Faction, Coinbase Ventures, Offline Ventures, Sound Ventures, Distributed Global",Consumer/Gaming/Social,Hold-NoEmail,2,round2_new,
Yupp,,,,,Seed,Jun 2025,$33.00M,"AI/ML, Data/Analytics",,"Yupp is a consumer AI model discovery and evaluation platform that lets users explore and compare the latest AI models for free. It crowdsources model evaluation: users submit prompts, compare multiple AI-generated responses side-by-side, and select the best ones. This generates digitally signed preference data used for AI post-training and evaluation.",,,"Andreessen Horowitz (a16z crypto), Coinbase Ventures, Kunal Shah, Gokul Rajaram",Other,Hold-NoEmail,2,round2_new,
Fair and Free (FAIR3),Community-led Project,Community Lead,,none,,Aug 2025,TBD,Meme; BNB Chain Ecosystem,https://www.fair3.community/,"Fair and Free (FAIR3) is a community-governed, decentralized movement on-chain focused on empowering users through technology. It operates within the BNB Chain ecosystem, aiming to foster fairness and prevent oppression.",,,,Consumer/Gaming/Social,Hold-NoEmail,1,round1,
Oh,,,,,Series A,Apr 2026,$7.50M,"AI/ML, Social/Community",,"Oh is a Web3 AI project dedicated to developing uncensored generative AI models and applications. Their ecosystem includes OhChat, a platform for immersive interactions with AI characters known as superModels, and the $OH token, which facilitates governance and utility within the platform. Oh aims to decentralize AI governance and provide creators with monetization opportunities through interoperable AI characters.",,,"Maven 11 Capital, L1D (L1 Digital), Auros Global, Hashed, Maelstrom, Cadenza, Cyber Fund, Kosmos Ventures, Tangent Ventures",Consumer/Gaming/Social,Hold-NoEmail,1,round2_new,
Relay Protocol (Reservoir),,,,,Series B,Feb 2026,$17.00M,"NFT, Data/Analytics",,"Reservoir is an open-source developer platform that provides powerful tools and APIs for building next-generation NFT products. It aggregates and normalizes the entire NFT market into a single unified platform, enabling developers to access comprehensive NFT data, create, store, and fill NFT orders, and integrate trading functionalities into their applications. Reservoir supports multi-chain compatibility and aggregated liquidity from major NFT marketplaces, facilitating seamless NFT trading ...",,,"Archetype, Union Square Ventures (USV)",Consumer/Gaming/Social,Hold-NoEmail,1,round2_new,
Xangle,,,,,Unknown,Jan 2026,$6.90M,Data/Analytics,,blockchain-based digital asset data platform,,,Hanwha,Other,Hold-NoEmail,1,round2_new,
Akedo,,,,,Seed,Jan 2026,$5.00M,"GameFi, AI/ML",,"AKEDO is an AI-native content creation engine and launchpad powered by coordinated multi-agent systems. It enables creators, studios, and communities to rapidly build games, generate AIGC content, and launch tokenized collections with one-click workflows. By leveraging multi-agent “vibe-coding,” AKEDO delivers up to 100× efficiency gains over traditional LLM-based creation, unlocking scalable monetization across games, content, and tokens. The platform forms the foundation of a creator-driven...",,,"Karatage, Sfermion, Collab+Currency, MARBLEX Corp, Seed Club, The Open Platform (TOP), TON Ventures, Gagra Ventures, Kenetic, Metalabs Ventures",Other,Hold-NoEmail,1,round2_new,
WizzWoods,,,,,Series A,Nov 2025,$10.00M,"GameFi, Social/Community",,"WizzWoods is a pixel farming game that seamlessly integrates with Telegram and Twitter, offering players complex farming, upgrading, and map customization mechanisms. By leveraging blockchain technology, it provides an immersive SocialFi experience, allowing users to earn $WIZZ tokens through strategic farm management and cross-chain trading.",,,"Animoca Brands, Infinity Ventures Crypto (IVC)",Consumer/Gaming/Social,Hold-NoEmail,1,round2_new,
Bluwhale,,,,,Series A,Oct 2025,$10.00M,"AI/ML, Social/Community",,"Bluwhale is a decentralized AI personalization protocol for blockchains, revolutionizing digital communication by empowering wallet holders with control over their digital profiles and the ability to monetize their information. Through AI and contextual data, Bluwhale creates detailed wallet personas, allowing companies to target potential audiences more precisely, enhance user engagement, and bring transparency to the industry while rewarding users for their participation.",,,"UOB Venture Management, PAID Network, Sublime Ventures",Consumer/Gaming/Social,Hold-NoEmail,1,round2_new,
Open Campus,,,,,Strategic,Oct 2025,$5.00M,"DAO, Social/Community",,"The Open Campus Protocol is a decentralized platform that leverages blockchain technology to create a fairer and more inclusive education system. It empowers educators and learners by decentralizing the creation and distribution of educational content, and utilizes the $EDU token to incentivize high-quality content creation and collaboration. The platform also enables digital property rights through Publisher NFTs, which allow creators to maintain ownership of their intellectual property and ...",,,"Animoca Brands, YZi Labs (ex Binance Labs), HongShan (ex Sequoia China), Caladan, Shima Capital, Polygon, Kingsway Capital, GameFi Ventures",Consumer/Gaming/Social,Hold-NoEmail,1,round2_new,
METYA,,,,,Unknown,Oct 2025,$6.00M,"AI/ML, Social/Community",,"Metya is an AI-driven Web3 dating platform that integrates social interaction with token economies, enabling users to connect globally while earning economic benefits through their engagement. With over 8.5 million active users from more than 100 countries, Metya offers features such as real-time communication, content creation, and data sharing, all supported by a decentralized social infrastructure. The platform utilizes NFTs as digital assets representing expressions of goodwill and camara...",,,"Echo3, Greenwood Global Capital",Consumer/Gaming/Social,Hold-NoEmail,1,round2_new,
Crunch Lab,,,,,Unknown,Oct 2025,$5.00M,"AI/ML, Data/Analytics",,"CrunchDAO is a platform where data scientists and machine learning experts can monetize their models by participating in various quantitative research challenges. It leverages collective intelligence to solve complex problems in finance and other fields. Members retain ownership of their models while earning revenue based on their contributions to solving these challenges. CrunchDAO offers a seamless integration environment, enabling participants to focus on science while the platform handles...",,,"Galaxy Digital, Road Capital, VanEck, Multicoin Capital, GSR Markets LTD, Fabric Ventures, Halo Capital, Salt Capital",Other,Hold-NoEmail,1,round2_new,
AmbrusStudio (E4C: Final Salvation),,,,,Unknown,Oct 2025,$15.00M,GameFi,,E4C: Final Salvation is set to become the first mobile MOBA game in the Web3 game field to incorporate eSports into its gameplay. Created by Ambrus Studio.,,,Bolts Capital,Other,Hold-NoEmail,1,round2_new,
KGeN (ex Kratos),,,,,Unknown,Oct 2025,$13.50M,"GameFi, Identity/Privacy",,"KGeN (Kratos Gaming Network) is a Web3-powered gamer reputation platform leveraging Zero-Knowledge Machine Learning (zkML) to create verifiable, data-rich player profiles. Built on Ethereum, KGeN empowers gamers to own and flex their gaming data, fostering engagement and loyalty. It integrates e-commerce and engagement tools for publishers to optimize CAC and LTV metrics, and offers features like gamified user acquisition, community building, and exclusive rewards. KGeN aims to unify global g...",,,"Jump Crypto, Accel, Prosus Ventures",Other,Hold-NoEmail,1,round2_new,
Akio,,,,,Seed,Sep 2025,$5.00M,"NFT, GameFi",,"Akio is a collection of 3,338 unique NFT characters set in a rich narrative universe defined by memory, identity, and choice. Each NFT plays an integral role in an evolving RPG experience, where character traits shape the storyline and uncover hidden mysteries. More than just a profile picture collection, Akio introduces an emotionally driven world of exploration and immersive design—blending storytelling and gameplay into a dynamic and engaging digital journey.",,,"Pantera Capital, AMD, Hasbro, Nvidia, NetEase, SBI Holdings, SIG DTI (a Susquehanna International Group Company), LD Capital, MZ Web3 Fund, B Dash Ventures",Consumer/Gaming/Social,Hold-NoEmail,1,round2_new,
Irys,,,,,Series A,Aug 2025,$10.00M,"Storage, Data/Analytics",,"Irys is a datachain that enables data to be stored, shared, and monetized across applications at a fraction of the cost of Web2 and Web3 alternatives. It offers infinite data capacity, instant retrieval, and a composable foundation for onchain services to discover, generate and exchange value through data.",,,"CoinFund, Hypersphere, Tykhe Ventures, Varrock, Echo, Breed VC, WAGMI Ventures",Other,Hold-NoEmail,1,round2_new,
Neon Machine (Shrapnel),,,,,Unknown,Aug 2025,$19.50M,"GameFi, NFT",,"Neon Machine is a game studio based in Seattle known for developing the upcoming first-person shooter game, Shrapnel. Shrapnel is a sci-fi extraction shooter featuring in-game content, such as weapon parts, weapons, and cosmetics, offered as NFTs on its private crypto network built on Avalanche, providing both solo and team-based gameplay. It places a significant focus on user-generated content, enabling players to create their own game items using Shrapnel's technology, which can then be min...",,,"Gala Games, Griffin Gaming Partners, Polychain Capital",Consumer/Gaming/Social,Hold-NoEmail,1,round2_new,
Aria (Inutan X),,,,,Unknown,Aug 2025,$5.00M,GameFi,,"Aria is a scalable RPG game developed by Inutan Studios and governed by the $ARIA token. In Aria, players can explore an open world environment, engaging in epic quests and battles.",,,"Folius Ventures, The Spartan Group, Beam, Animoca Brands, Galaxy Interactive",Other,Hold-NoEmail,1,round2_new,
Delabs Games,,,,,Series A,Jul 2025,$5.20M,GameFi,,"Delabs Games is a blockchain game developer behind PC games Rumble Racing Star (Mario Kart for NFT degen), space survival game Space Frontier, and cartoonish post-apocalyptic survival game Meta Bolts, built on the Polygon network, with strong backing from 4:33 Creative Lab, a well-established South Korean game developer.",,,"Hashed, The Spartan Group, Yield Guild Games (YGG), Infinity Ventures Crypto (IVC), Everyrealm, Taisu Ventures, P2 Ventures (Polygon Ventures), Jets Capital, Arche Fund (Coin98 Ventures), Merit Circle",Other,Hold-NoEmail,1,round2_new,
The Wildcard Alliance,,,,,Unknown,Jun 2025,$6.00M,GameFi,,"Wildcard is a Web3-enabled PvP arena game that fuses real-time strategy, MOBA-style combat, and collectible card mechanics. Players select champions, build decks of summonable creatures, and engage in fast-paced 2v2 battles within dynamic arenas like the Frostburn Asteroid. Developed by Playful Studios, Wildcard integrates blockchain features such as the Wildpass NFT, which grants holders exclusive access to playtests, events, and future in-game ownership opportunities. The game utilizes Ethe...",,,"Paradigm, Arbitrum Gaming Ventures",Other,Hold-NoEmail,1,round2_new,
PublicAI,,,,,Series A,Jun 2025,$8.00M,"AI/ML, Data/Analytics",,"PublicAI is a Web3 AI Data Infrastructure and a decentralized marketplace for AI data annotations. It leverages blockchain technology to create a trustless and cross-border labor market, enabling global collaboration on tasks such as data annotation, and aims to address ethical concerns in AI training, data contamination, and domain expertise through its innovative decentralized platform.",,,"Saudi Telecom Group (STC), Blockchain Builders Fund (BBF), Tykhe Block Ventures, Near Foundation, Taisu Ventures, MH Ventures, Yield Guild Games (YGG), Kinetic Kollective (ex CSP DAO), IBC Group, Whitewater Labs, UXLink, Stanford Blockchain Accelerator (SBA), G20 Group",Other,Hold-NoEmail,1,round2_new,
Sahara Labs,,,,,Public sale,Jun 2025,$8.50M,"AI/ML, Data/Analytics",,"Sahara is a decentralized AI network offering Sahara Knowledge Agent (KA) and Sahara Data. It enables the creation of customized, autonomous AI agents, compensating contributors directly and utilizing blockchain to track data and rewards in a privacy-preserving manner. Sahara's suite aims to revolutionize the AI industry, providing individuals and businesses with monetization opportunities and high-value data services for secure AI model training.",,,,Other,Hold-NoEmail,1,round2_new,
TYB (Try Your Best),,,,,Series A,Jun 2025,$11.00M,"Social/Community, NFT",,"TYB is a Web3-native community rewards platform built on Avalanche. It empowers consumer brands—across beauty, fitness, food, and lifestyle—to create branded NFTs and coin rewards that fans earn through engaging actions like UGC, social sharing, and product feedback. Fans collect tokens and digital collectibles, redeeming them for discounts, exclusive access, and perks. Integrated with Shopify, TYB enables token-gated loyalty programs without requiring wallets or crypto experience.",,,"Offline Ventures, Strobe Ventures (ex BlockTower Capital), Coinbase Ventures, Castle Island Ventures, Unusual Ventures",Consumer/Gaming/Social,Hold-NoEmail,1,round2_new,
TopStrike,,,,,Public sale,Dec 2025,TBD,Gaming; MegaETH Ecosystem; NFT; P2E; Sports,https://www.topstrike.io/,"TopStrike is a Web3 gaming and esports platform where players can compete in skill-based games and tournaments. It allows users to earn crypto rewards and NFTs, providing transparent matchmaking and true ownership of in-game assets.",,,,Consumer/Gaming/Social,Hold-NoEmail,0,round1,
BitDealer,,,,,Public sale,Nov 2025,$1.0M,Launchpad; Gaming; Meme; Solana Ecosystem,https://bitdealer.net/,"BitDealer is a gaming-asset meme token launchpad that aims to revolutionize the creation, launch, and scaling of meme tokens by linking them to real gaming assets. The platform offers no-code tools for token creation, liquidity provisioning, and automated trading integration, empowering creators, gamers, and communities.",,,,Consumer/Gaming/Social,Hold-NoEmail,0,round1,
DIGI_MineD,,,,,Series A,Oct 2025,TBD,Gaming; BNB Chain Ecosystem; P2E,https://www.digimined.xyz/,"DIGI_MineD is a GameFi mining simulator on the Binance Smart Chain where players collect digital gems and earn $DIGI tokens. It offers an interactive experience with a 5x5 mining grid and upgradeable tools, blending casual gameplay with a real token economy.",,,,Consumer/Gaming/Social,Hold-NoEmail,0,round1,
Blockworks,,,,,Series A,May 2026,Undisclosed,"Media/Entertainment, Data/Analytics",,"Blockworks is a prominent financial media brand that offers essential news, analysis, and insights on digital assets to investors. Through their editorial content, newsletters, podcasts, and events like the Digital Asset Summit (DAS), they provide valuable information and analysis to help investors make informed decisions in the cryptocurrency space. They also offer a subscription service for in-depth crypto research.",,,"ParaFi Capital, Reciprocal Ventures, Coinbase Ventures, Advancit Capital, MoonPay, Firestreak Ventures, Modular Capital, Moonrock Capital, Flowdesk, Escape Velocity, Auros Global, Equilibrium co, Everest Ventures Group (EVG), Sfermion, Milk Road, The Rollup, 6ixth Event Fund",Other,Hold-NoEmail,0,round2_new,
Cambria,,,,,Public sale,Mar 2026,$3.00M,"GameFi, NFT",,"Cambria is a blockchain development company that has created Duel Arena, a high-stakes 1v1 dueling game where players can challenge each other to death matches in a public arena. In this Runescape-inspired game, players can wager Arena Tokens or Base ETH on their duels, with the winner taking all.",,,,Consumer/Gaming/Social,Hold-NoEmail,0,round2_new,
Sentient,,,,,Unknown,Jan 2026,Undisclosed,AI/ML,,"Sentient is an AI research organization fostering an Open AGI Economy for AI builders and creators. It develops platforms and protocols enabling open-source AI developers to monetize their innovations, collaborate on powerful AI projects, and become significant stakeholders in a decentralized AI ecosystem. Sentient addresses the limitations of closed-source AI by promoting open, monetizable, and community-aligned AI models through blockchain protocols and incentive mechanisms.",,,Franklin Templeton,Other,Hold-NoEmail,0,round2_new,
Football Fun,,,,,Public sale,Dec 2025,$3.00M,"GameFi, NFT",,"Football.Fun is a Web3 fantasy football platform where player cards are traded like memecoins. Users build squads by opening player packs, compete in tournaments, and trade player shares via a dynamic AMM-based market. The platform includes free-to-play access, invite-only beta, and an airdrop for early participants.",,,,Consumer/Gaming/Social,Hold-NoEmail,0,round2_new,
Abrakadabra Games,,,,,Unknown,Nov 2025,$500K,Other,,,,,,Other,Hold-NoEmail,0,round2_new,
Coop Records,,,,,Seed,Sep 2025,$4.50M,"NFT, Media/Entertainment, DAO",,"Coop Records is an on‑chain music label that lets fans, collectors, and artists share in the growth of the label through songcoins and staking. Artists release tracks as digital collectibles, and holders govern what gets released, stake song tokens to earn rewards, and participate in decisions. The label mints music via open editions, offers subscriber airdrops, and distributes real‑time payments so artists get direct, transparent income. With 150+ artists and hundreds of releases already, Co...",,,"1kx, Nascent, 1confirmation, Coinbase Ventures, Base Ecosystem Fund",Consumer/Gaming/Social,Hold-NoEmail,0,round2_new,
Anichess,,,,,Public sale,Sep 2025,Undisclosed,GameFi,,"Anichess is a community-driven, free-to-play chess game developed in partnership between Animoca Brands and Chess.com-owned Play Magnus Group. It combines the core rules of a classic chess game with a so-called “spell mechanic” that includes a range of offensive, defensive and counter tactics.",,,,Other,Hold-NoEmail,0,round2_new,
Beezie,,,,,Strategic,Sep 2025,Undisclosed,"Social/Community, NFT",,"Beezie is a social marketplace for collectors and resellers, focused on high‑value graded collectibles such as trading cards, sealed hobby boxes, sneakers, and video games. Users can pull items via “Claw” machines with transparent odds, buy/sell in a marketplace, or redeem physical items. All items are stored and authenticated in Brink’s‑secure vaults. Users can pay by credit card or crypto wallet, track their collections online, and swap items instantly if they wish. Beezie emphasizes trust,...",,,"Moonrock Capital, Echo, Devmons, DCF God",Consumer/Gaming/Social,Hold-NoEmail,0,round2_new,
Intuition,,,,,Public sale,Sep 2025,$2.10M,"Social/Community, Data/Analytics",,"Intuition is a decentralized platform that aims to enhance the quality and accessibility of social knowledge by providing infrastructure, tools, and applications for creating an open and flexible knowledge graph. Users can create attestations about any subject, which are stored in a navigable and queryable manner, and can be leveraged by other applications. Intuition's protocol and middleware enable seamless integration of attestations and the knowledge graph into third-party applications.",,,,Consumer/Gaming/Social,Hold-NoEmail,0,round2_new,
Aspecta,,,,,Unknown,Sep 2025,Undisclosed,"AI/ML, Identity/Privacy",,"Aspecta is an AI-powered profile builder for developers that uses large language models to review code quality. It builds an AI-generated identity, Aspecta ID, for pioneering builders and beyond to demonstrate, connect, and explore. By linking accounts across Web2 and Web3 spaces such as GitHub, Twitter, and wallet address, Aspecta ID holders can demonstrate insights regarding 8000+ skills aspects and hundreds of experience spotlights.",,,OKX Ventures (ex OKEx Blockdream Ventures),Other,Hold-NoEmail,0,round2_new,
MetaEra,,,,,Series A,Aug 2025,Undisclosed,"Data/Analytics, Media/Entertainment",,"MetaEra is a Hong Kong-based one-stop resource aggregator for Web3, focusing on blockchain and metaverse exploration. The company pursues professional, thorough, and reliable information and data to support the Web3 community.",,,"Fenbushi Capital, Hashkey Capital, Amber Group, LTP (LiquidityTech Protocol), Conflux Network, Solowin, FOMO Ventures, Klickl labs, TDTC, PLVR",Other,Hold-NoEmail,0,round2_new,
PublicAI,,,,,Public sale,Aug 2025,$2.00M,"AI/ML, Data/Analytics",,"PublicAI is a Web3 AI Data Infrastructure and a decentralized marketplace for AI data annotations. It leverages blockchain technology to create a trustless and cross-border labor market, enabling global collaboration on tasks such as data annotation, and aims to address ethical concerns in AI training, data contamination, and domain expertise through its innovative decentralized platform.",,,,Other,Hold-NoEmail,0,round2_new,
HackQuest,,,,,Series A,Aug 2025,$4.10M,"Social/Community, Other",,"HackQuest is a Web3 education platform that collaborates with over 10 leading public chains, including Mantle Network, Solana, and Arbitrum, for official developer education and ecosystem construction. The platform aims to expand its curriculum and engage in course partnerships with institutions like Nanyang Technological University to support a broader range of Web3 builders in launching their projects.",,,"Animoca Brands, Open Campus, STEPN, Gate Ventures, Hash Global, Hashkey Capital, ByteTrade Lab, Outlier Ventures, KIP Protocol, OnePiece Labs, Jambo, Scott Moore, Paul Taylor, YY Lai",Consumer/Gaming/Social,Hold-NoEmail,0,round2_new,
Cool Cats,,,,,Unknown,Aug 2025,Undisclosed,"NFT, GameFi, Metaverse",,"Cool Cats is a global storytelling brand that connects people through NFTs, games, and a creative community. Their flagship project the Cool Cats NFT collection features a collection of 10,000 unique hand-drawn cat avatars, fostering self-expression and connection in an inclusive environment. It's gamified and tokenized economy is driven by MILK tokens.",,,Animoca Brands,Consumer/Gaming/Social,Hold-NoEmail,0,round2_new,
Billy Bets,,,,,Unknown,Aug 2025,$1.00M,"AI/ML, GameFi",,"Billy Bets is an autonomous AI-driven sports betting agent built by Virtuals. Powered by Sportstensor intelligence and real-time sports data, Billy analyzes basketball, football, and baseball markets, autonomously places on-chain bets, and learns continuously from betting behavior. By holding $BILLY tokens, users gain exposure to its betting performance through a buy‑back and burn mechanism.",,,"Coinbase Ventures, Virtuals Ventures, Contango Digital Assets, 0xJeff, Farokh, Tom Shaughnessy, Keyboard Monkey",Other,Hold-NoEmail,0,round2_new,
PlaysOut,,,,,Strategic,Jul 2025,Undisclosed,"GameFi, Metaverse",,"PlaysOut is a multi-engine compatible mini-game platform that integrates mini-games into super apps, enhancing user engagement and monetization. Collaborating with platforms like Tencent Cloud and TON Play, PlaysOut offers a suite of tools for seamless integration, enabling features such as Web3 wallet login, payment systems, and NFT support.",,,OKX Ventures (ex OKEx Blockdream Ventures),Other,Hold-NoEmail,0,round2_new,
